date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:38:20	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:09%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=16	F:/WinHttrack/Global/www.globalcu.org/community/index433a.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:23	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:12%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=17	F:/WinHttrack/Global/www.globalcu.org/community/indexea43.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:26	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:15%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=18	F:/WinHttrack/Global/www.globalcu.org/community/index07a7.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:29	43232/43232	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:17%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=19	F:/WinHttrack/Global/www.globalcu.org/community/index55b6.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:31	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:20%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=20	F:/WinHttrack/Global/www.globalcu.org/community/index55f9.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:34	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:23%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=21	F:/WinHttrack/Global/www.globalcu.org/community/index1fe6.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:37	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:26%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=22	F:/WinHttrack/Global/www.globalcu.org/community/index3d02.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:40	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:28%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=23	F:/WinHttrack/Global/www.globalcu.org/community/index64ac.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:43	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:32%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=24	F:/WinHttrack/Global/www.globalcu.org/community/indexe6f2.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:45	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:34%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=25	F:/WinHttrack/Global/www.globalcu.org/community/index866f.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:48	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:37%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=26	F:/WinHttrack/Global/www.globalcu.org/community/index82a2.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:51	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:40%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=27	F:/WinHttrack/Global/www.globalcu.org/community/indexa27f.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:54	37834/37834	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:42%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=28	F:/WinHttrack/Global/www.globalcu.org/community/index6577.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:56	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:45%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=29	F:/WinHttrack/Global/www.globalcu.org/community/index426d.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:38:59	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:48%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=30	F:/WinHttrack/Global/www.globalcu.org/community/indexba40.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:03	36156/36156	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:52%20GMT	https://www.globalcu.org/community/index.php?m=10&y=2017&d=31	F:/WinHttrack/Global/www.globalcu.org/community/index496b.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:05	18276/18276	---M-Z	200	added ('OK')	image/jpeg	etag:%224764-55b5b4944aa4b-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/b314e2363df2b1201a94e95101eb5bcf.jpg	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/b314e2363df2b1201a94e95101eb5bcf.jpg	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:08	30414/30414	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:39:57%20GMT	https://www.globalcu.org/community/index.php?p=adopt-a-shelter-dog-month	F:/WinHttrack/Global/www.globalcu.org/community/indexc8a2.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:11	29506/29506	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:00%20GMT	https://www.globalcu.org/community/index.php?p=spokane-childrens-theatre43	F:/WinHttrack/Global/www.globalcu.org/community/indexe1df.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:12	123392/123392	---MCZ	200	added ('OK')	image/png	etag:%221e200-55a42a97940e6-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/e170562e3e1a8865f34580a60ed76215.png	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/e170562e3e1a8865f34580a60ed76215.png	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:15	29349/29349	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:04%20GMT	https://www.globalcu.org/community/index.php?p=second-harvest-scare-away-hunger	F:/WinHttrack/Global/www.globalcu.org/community/index2c91.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:17	28335/28335	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:07%20GMT	https://www.globalcu.org/community/index.php?p=kyrs-silent-auction-gala	F:/WinHttrack/Global/www.globalcu.org/community/indexd109.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:18	30140/30140	---M-Z	200	added ('OK')	image/jpeg	etag:%2275bc-55ac0ee041c61-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/7f9afb71b279c70117abb4a612c1c015.jpg	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/7f9afb71b279c70117abb4a612c1c015.jpg	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:21	28892/28892	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:10%20GMT	https://www.globalcu.org/community/index.php?p=international-credit-union-day-icu-day	F:/WinHttrack/Global/www.globalcu.org/community/index259c.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:22	25458/25458	---M-Z	200	added ('OK')	image/jpeg	etag:%226372-55b37f4b1be10-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/c326a4b637d0225780285645d3f63356.jpg	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/c326a4b637d0225780285645d3f63356.jpg	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:24	30423/30423	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:13%20GMT	https://www.globalcu.org/community/index.php?p=credit-union-for-kids	F:/WinHttrack/Global/www.globalcu.org/community/index8c08.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:25	24508/24508	---M-Z	200	added ('OK')	image/jpeg	etag:%225fbc-55b38116f0a86-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/c1b8b7925ead0da0f9e0ac9bf25994ab.jpg	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/c1b8b7925ead0da0f9e0ac9bf25994ab.jpg	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:28	29362/29362	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:17%20GMT	https://www.globalcu.org/community/index.php?p=shop-for-miracles	F:/WinHttrack/Global/www.globalcu.org/community/index7050.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:30	29043/29043	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:19%20GMT	https://www.globalcu.org/community/index.php?p=ghost-ball	F:/WinHttrack/Global/www.globalcu.org/community/indexd214.html	(from https://www.globalcu.org/community/index.php?m=10&y=2017)
00:39:33	25824/25824	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:22%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018	F:/WinHttrack/Global/www.globalcu.org/community/indexe0dc.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:36	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:25%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=01	F:/WinHttrack/Global/www.globalcu.org/community/index8673.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:39	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:28%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=02	F:/WinHttrack/Global/www.globalcu.org/community/index3367.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:42	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:31%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=03	F:/WinHttrack/Global/www.globalcu.org/community/index8f93.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:44	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:33%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=04	F:/WinHttrack/Global/www.globalcu.org/community/indexb32b.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:47	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:36%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=05	F:/WinHttrack/Global/www.globalcu.org/community/indexd77d.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:50	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:39%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=06	F:/WinHttrack/Global/www.globalcu.org/community/indexa45c.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:53	27363/27363	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:41%20GMT	https://www.globalcu.org/community/index.php?m=01&y=2018&d=07	F:/WinHttrack/Global/www.globalcu.org/community/indexc3c4.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:56	28366/28366	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:45%20GMT	https://www.globalcu.org/community/index.php?p=riverfront-park-ice-ribbon	F:/WinHttrack/Global/www.globalcu.org/community/index96b4.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:39:58	321265/321265	---MCZ	200	added ('OK')	image/png	etag:%224e6f1-55e831eac8228-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/a80fb0709327dc01a9f921de022927cd.png	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/a80fb0709327dc01a9f921de022927cd.png	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:40:00	28823/28823	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:49%20GMT	https://www.globalcu.org/community/index.php?p=eat-pizza-raise-money-for-aaf-student-scholarships	F:/WinHttrack/Global/www.globalcu.org/community/index256d.html	(from https://www.globalcu.org/community/index.php?m=12&y=2017)
00:40:03	18522/18522	---M-Z	200	added ('OK')	image/jpeg	etag:%22485a-55b384039d86b-gzip%22	https://secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/8c0784d2c9f101c29fc08fda603b519f.jpg	F:/WinHttrack/Global/secure.ziplineinteractive.com/globalcu/core/files/globalcu/events/8c0784d2c9f101c29fc08fda603b519f.jpg	(from https://www.globalcu.org/community/index.php?m=11&y=2017&d=17)
00:40:07	29600/29600	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:56%20GMT	https://www.globalcu.org/community/index.php?p=world-prematurity-day	F:/WinHttrack/Global/www.globalcu.org/community/index0693.html	(from https://www.globalcu.org/community/index.php?m=11&y=2017&d=17)
00:40:11	28596/28596	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:40:59%20GMT	https://www.globalcu.org/community/index.php?p=global-members-day	F:/WinHttrack/Global/www.globalcu.org/community/index6965.html	(from https://www.globalcu.org/community/index.php?m=11&y=2017&d=18)
00:40:17	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:06%20GMT	https://www.globalcu.org/features/chargeback.php	F:/WinHttrack/Global/www.globalcu.org/features/chargeback.15f.delayed	(from https://www.globalcu.org/centsability/index.php)
00:40:18	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:07%20GMT	https://www.globalcu.org/features/collegeboundtips.php	F:/WinHttrack/Global/www.globalcu.org/features/collegeboundtips.160.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:21	27630/27630	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:10%20GMT	https://www.globalcu.org/features/529plans.php	F:/WinHttrack/Global/www.globalcu.org/features/529plans.html	(from https://www.globalcu.org/resources/college.php)
00:40:22	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:11%20GMT	https://www.globalcu.org/features/guidetofinaid.php	F:/WinHttrack/Global/www.globalcu.org/features/guidetofinaid.162.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:23	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:13%20GMT	https://www.globalcu.org/features/coverdell.php	F:/WinHttrack/Global/www.globalcu.org/features/coverdell.163.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:25	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:15%20GMT	https://www.globalcu.org/features/beyondtuition.php	F:/WinHttrack/Global/www.globalcu.org/features/beyondtuition.164.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:27	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:16%20GMT	https://www.globalcu.org/features/smartoncampus.php	F:/WinHttrack/Global/www.globalcu.org/features/smartoncampus.165.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:28	2333/2333	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:18%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.balancetrack.org/collegestudents/index.html	F:/WinHttrack/Global/www.globalcu.org/bump1730.html	(from https://www.globalcu.org/resources/college.php)
00:40:30	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:20%20GMT	https://www.globalcu.org/features/roommates.php	F:/WinHttrack/Global/www.globalcu.org/features/roommates.167.delayed	(from https://www.globalcu.org/resources/college.php)
00:40:32	2338/2338	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:21%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.balancetrack.org/repayingstudentloans/index.html	F:/WinHttrack/Global/www.globalcu.org/bump21b7.html	(from https://www.globalcu.org/resources/college.php)
00:40:34	2331/2331	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:24%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.balancetrack.org/identitytheft/index.html	F:/WinHttrack/Global/www.globalcu.org/bump6942.html	(from https://www.globalcu.org/fraud_prevention/index.php)
00:40:36	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:25%20GMT	https://www.globalcu.org/fraud_prevention/fraud_dictionary.php	F:/WinHttrack/Global/www.globalcu.org/fraud_prevention/fraud_dictionary.16a.delayed	(from https://www.globalcu.org/fraud_prevention/index.php)
00:40:37	2320/2320	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:27%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.ic3.gov/media/2012/120327.aspx	F:/WinHttrack/Global/www.globalcu.org/bump6992.html	(from https://www.globalcu.org/fraud_prevention/index.php)
00:40:39	2347/2347	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:41:29%20GMT	https://www.globalcu.org/bump.php?linkURL=http://www.fbi.gov/scams-safety/e-scams?utm_campaign=email-Immediate&utm_content=72961	F:/WinHttrack/Global/www.globalcu.org/bump41da.html	(from https://www.globalcu.org/fraud_prevention/index.php)
00:40:42	103/103	---M--	404	error ('Undescribed')	text/html	date:Wed,%2022%20Nov%202017%2005:41:31%20GMT	https://www.globalcu.org/onlineservices/business_epay.php	F:/WinHttrack/Global/www.globalcu.org/onlineservices/business_epay.16d.delayed	(from https://www.globalcu.org/auto/autotrips.php)
00:40:47	587693/587693	---M--	200	added ('OK')	application/pdf	etag:%2245f535feddc5d21:0%22	https://www.globalcu.org/disclosures/CertificateTIS.pdf	F:/WinHttrack/Global/www.globalcu.org/disclosures/CertificateTIS.pdf	(from https://www.globalcu.org/save/certificates.php)
00:40:48	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:41:37%20GMT	https://www.globalcu.org/weareglobalcitizens/StartRightHere_V2.mp3	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/StartRightHere_V2.16f.delayed	(from https://www.globalcu.org/weareglobalcitizens/shirtz.php)
00:40:51	103/103	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202017%2005:41:40%20GMT	https://www.globalcu.org/weareglobalcitizens/info@stephaniemusic.com	F:/WinHttrack/Global/www.globalcu.org/weareglobalcitizens/info@stephaniemusic.170.delayed	(from https://www.globalcu.org/weareglobalcitizens/stephanie.php)
00:40:55	130176/130176	---M--	200	added ('OK')	image/jpeg	etag:%221ef8f41c30bed21:0%22	https://www.globalcu.org/images/aaron_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/aaron_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/aaron.php)
00:40:57	84351/84351	---M--	200	added ('OK')	image/jpeg	etag:%22624b161d30bed21:0%22	https://www.globalcu.org/images/Allen_650px_WEB.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Allen_650px_WEB.jpg	(from https://www.globalcu.org/weareglobalcitizens/Allen.php)
00:40:59	30468/30468	---M--	200	added ('OK')	image/jpeg	etag:%2292bca21d30bed21:0%22	https://www.globalcu.org/images/brad_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/brad_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/brad.php)
00:41:01	28565/28565	---M--	200	added ('OK')	image/jpeg	etag:%22a61f4e1e30bed21:0%22	https://www.globalcu.org/images/Darcy_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Darcy_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/darcy.php)
00:41:03	64520/64520	---M--	200	added ('OK')	image/jpeg	etag:%22ecfe981f30bed21:0%22	https://www.globalcu.org/images/jamin650.jpg	F:/WinHttrack/Global/www.globalcu.org/images/jamin650.jpg	(from https://www.globalcu.org/weareglobalcitizens/jamin.php)
00:41:06	68606/68606	---M--	200	added ('OK')	image/jpeg	etag:%22afccb01f30bed21:0%22	https://www.globalcu.org/images/johndeviny_cardart.jpg	F:/WinHttrack/Global/www.globalcu.org/images/johndeviny_cardart.jpg	(from https://www.globalcu.org/weareglobalcitizens/johndeviny.php)
00:41:08	55498/55498	---M--	200	added ('OK')	image/jpeg	etag:%22b1d7c31f30bed21:0%22	https://www.globalcu.org/images/John_xmascard.jpg	F:/WinHttrack/Global/www.globalcu.org/images/John_xmascard.jpg	(from https://www.globalcu.org/weareglobalcitizens/john.php)
00:41:10	52292/52292	---M--	200	added ('OK')	image/jpeg	etag:%22bccf61d30bed21:0%22	https://www.globalcu.org/images/christmascard_art.jpg	F:/WinHttrack/Global/www.globalcu.org/images/christmascard_art.jpg	(from https://www.globalcu.org/weareglobalcitizens/karli.php)
00:41:12	47765/47765	---M--	200	added ('OK')	image/jpeg	etag:%2294c9e21f30bed21:0%22	https://www.globalcu.org/images/katie_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/katie_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/katie.php)
00:41:14	55605/55605	---M--	200	added ('OK')	image/jpeg	etag:%22bce232030bed21:0%22	https://www.globalcu.org/images/Mariah650.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Mariah650.jpg	(from https://www.globalcu.org/weareglobalcitizens/mariah.php)
00:41:16	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%2264d96c2030bed21:0%22	https://www.globalcu.org/images/nancyisaak_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/nancyisaak_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/nancy.php)
00:41:17	38760/38760	---M--	200	added ('OK')	image/jpeg	etag:%2248cb8b2030bed21:0%22	https://www.globalcu.org/images/neicy_650px_WEB.jpg	F:/WinHttrack/Global/www.globalcu.org/images/neicy_650px_WEB.jpg	(from https://www.globalcu.org/weareglobalcitizens/Neicy.php)
00:41:20	226139/226139	---M--	200	added ('OK')	image/jpeg	etag:%227426f22030bed21:0%22	https://www.globalcu.org/images/RicGendron_web.jpg	F:/WinHttrack/Global/www.globalcu.org/images/RicGendron_web.jpg	(from https://www.globalcu.org/weareglobalcitizens/Ric.php)
00:41:22	52231/52231	---M--	200	added ('OK')	image/jpeg	etag:%22d69272130bed21:0%22	https://www.globalcu.org/images/Ryan650.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Ryan650.jpg	(from https://www.globalcu.org/weareglobalcitizens/ryan.php)
00:41:24	50788/50788	---M--	200	added ('OK')	image/jpeg	etag:%2260445d2130bed21:0%22	https://www.globalcu.org/images/tiffany_2up650px.jpg	F:/WinHttrack/Global/www.globalcu.org/images/tiffany_2up650px.jpg	(from https://www.globalcu.org/weareglobalcitizens/tiffany.php)
00:41:25	40356/40356	---M--	200	added ('OK')	image/jpeg	etag:%2262cc2c1e30bed21:0%22	https://www.globalcu.org/images/Darcy_evolution.jpg	F:/WinHttrack/Global/www.globalcu.org/images/Darcy_evolution.jpg	(from https://www.globalcu.org/evolution/index.php)
00:41:27	2328/2328	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:16%20GMT	https://www.globalcu.org/bump.php?linkURL=https://www.balancepro.net/services/infoline.html	F:/WinHttrack/Global/www.globalcu.org/bumpce23.html	(from https://www.globalcu.org/helpinghand/index.php)
00:41:28	4447/4447	---M--	200	added ('OK')	image/png	etag:%22e6c898a24548d31:0%22	https://www.globalcu.org/images/financialcounselor.png	F:/WinHttrack/Global/www.globalcu.org/images/financialcounselor.png	(from https://www.globalcu.org/helpinghand/index.php)
00:41:32	42418/42418	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:21%20GMT	https://www.globalcu.org/community/index.php?m=08&y=2017	F:/WinHttrack/Global/www.globalcu.org/community/indexf208.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:35	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:24%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=01	F:/WinHttrack/Global/www.globalcu.org/community/indexa0d9.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:38	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:27%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=02	F:/WinHttrack/Global/www.globalcu.org/community/indexe776.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:41	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:30%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=03	F:/WinHttrack/Global/www.globalcu.org/community/indexb8a6.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:44	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:32%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=04	F:/WinHttrack/Global/www.globalcu.org/community/indexfca0.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:47	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:36%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=05	F:/WinHttrack/Global/www.globalcu.org/community/indexc571.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:50	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:39%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=06	F:/WinHttrack/Global/www.globalcu.org/community/indexa37c.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:53	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:42%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=07	F:/WinHttrack/Global/www.globalcu.org/community/indexcab8.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:56	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:45%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=08	F:/WinHttrack/Global/www.globalcu.org/community/indexd200.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:41:59	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:48%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=09	F:/WinHttrack/Global/www.globalcu.org/community/indexde82.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:42:02	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:51%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=10	F:/WinHttrack/Global/www.globalcu.org/community/index57ff.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
00:42:04	33430/33430	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202017%2005:42:53%20GMT	https://www.globalcu.org/community/index.php?m=09&y=2017&d=11	F:/WinHttrack/Global/www.globalcu.org/community/index78d2.html	(from https://www.globalcu.org/community/index.php?m=09&y=2017)
